NOMBRE,CATEGORIA,COD_REG,NOM_REG,COD_PROV,NOM_PROV,COD_COM,NOM_COM,COD_DIS,NOM_DIS,ID,Norte,Este UTM Huso 19 Sur,point_latitude,point_longitude
Comanoxa,Otros,01,Tarapacß,012,Arica,01202,Camarones,0120204,Camarones,177,7895716.50200000000,399440.95020000000,-19.02876362,-69.95556057
Taltape,Caserio,01,Tarapacß,012,Arica,01202,Camarones,0120204,Camarones,178,7898483.70164000000,410589.44281100000,-19.00427484,-69.84950435
Pachica - Casero,Otros,01,Tarapacß,012,Arica,01202,Camarones,0120203,Esqui±a,179,7904556.67542000000,431847.29155100000,-18.95020992,-69.6473291
Que±auco,Otros,01,Tarapacß,013,Parinacota,01301,Putre,0130106,Lauca,180,7932001.06362000000,490738.16259200000,-18.70328097,-69.08784399
Pa±opahuano,Otros,01,Tarapacß,013,Parinacota,01301,Putre,0130106,Lauca,181,7930360.64366000000,488753.78360800000,-18.71809724,-69.10667412
Paquisa,Otros,01,Tarapacß,013,Parinacota,01301,Putre,0130106,Lauca,182,7932133.35555000000,492272.74900700000,-18.70209157,-69.07328868
Negrovinto,Otros,01,Tarapacß,013,Parinacota,01301,Putre,0130106,Lauca,183,7932530.23135000000,491267.33032100000,-18.69850065,-69.08282277
Ullunuguano,Otros,01,Tarapacß,013,Parinacota,01301,Putre,0130106,Lauca,184,7932980.02392000000,491320.24709400000,-18.69443566,-69.08231893
Guata,Otros,01,Tarapacß,013,Parinacota,01301,Putre,0130106,Lauca,185,7944302.30641000000,495813.79285600000,-18.5921184,-69.0396783
Japu,Caserio,01,Tarapacß,013,Parinacota,01301,Putre,0130106,Lauca,186,7950382.13235000000,497915.78251600000,-18.53717143,-69.0197486
Japu,Otros,01,Tarapacß,013,Parinacota,01301,Putre,0130106,Lauca,187,7949879.42301000000,497783.49058300000,-18.54171485,-69.02100267
Olloco,Otros,01,Tarapacß,013,Parinacota,01301,Putre,0130106,Lauca,188,7945090.45506000000,497333.69801400000,-18.58499753,-69.02527107
Chuilpa,Otros,01,Tarapacß,013,Parinacota,01301,Putre,0130106,Lauca,189,7950726.09137000000,493391.39843100000,-18.53405334,-69.06261739
Visalla,Otros,01,Tarapacß,013,Parinacota,01301,Putre,0130106,Lauca,190,7949932.33978000000,493735.35745500000,-18.54122842,-69.05936081
Butijani,Otros,01,Tarapacß,013,Parinacota,01301,Putre,0130106,Lauca,191,7951228.80071000000,497333.69801400000,-18.52951847,-69.02526291
Viscachane,Otros,01,Tarapacß,013,Parinacota,01301,Putre,0130106,Lauca,192,7940120.33059000000,480838.92015000000,-18.62983184,-69.18165505
Pisarata,Otros,01,Tarapacß,013,Parinacota,01301,Putre,0130106,Lauca,193,7942324.74919000000,483316.27280300000,-18.60992947,-69.15815036
Ancollocone,Otros,01,Tarapacß,013,Parinacota,01301,Putre,0130106,Lauca,194,7945583.51811000000,483179.91378800000,-18.58047549,-69.15941554
Utalacata,Otros,01,Tarapacß,013,Parinacota,01301,Putre,0130106,Lauca,195,7945557.05973000000,486672.42080100000,-18.5807397,-69.12631489
Ungallire,Caserio,01,Tarapacß,013,Parinacota,01301,Putre,0130106,Lauca,196,7947991.23128000000,487915.96496400000,-18.55874698,-69.11451428
Catanave,Otros,01,Tarapacß,013,Parinacota,01301,Putre,0130106,Lauca,197,7938995.37988000000,484952.62568100000,-18.64003277,-69.14266399
Guallatire,Caserio,01,Tarapacß,013,Parinacota,01301,Putre,0130106,Lauca,198,7950134.36058000000,482439.07896700000,-18.53933858,-69.16639705
Vislubio,Otros,01,Tarapacß,013,Parinacota,01301,Putre,0130106,Lauca,199,7947541.43871000000,482730.12121800000,-18.56277603,-69.16366164
Vilacollo,Caserio,01,Tarapacß,013,Parinacota,01301,Putre,0130106,Lauca,200,7948149.98160000000,480983.86771200000,-18.5572609,-69.18020455
Vilaqui,Otros,01,Tarapacß,013,Parinacota,01301,Putre,0130106,Lauca,201,7948070.60644000000,478470.32099900000,-18.55795406,-69.20402468
Lauca Ancalle,Otros,01,Tarapacß,013,Parinacota,01301,Putre,0130106,Lauca,202,7951821.49986000000,476043.53872300000,-18.52402701,-69.22697703
Lauca,Caserio,01,Tarapacß,013,Parinacota,01301,Putre,0130106,Lauca,203,7950374.15461000000,476631.34395800000,-18.53711482,-69.22142471
Surasurani,Otros,01,Tarapacß,013,Parinacota,01301,Putre,0130106,Lauca,204,7952753.74084000000,481460.11866800000,-18.51565596,-69.1756489
Chuba,Otros,01,Tarapacß,013,Parinacota,01301,Putre,0130106,Lauca,205,7957119.37461000000,483126.99701500000,-18.47621277,-69.15982016
Churaqui,Otros,01,Tarapacß,013,Parinacota,01301,Putre,0130106,Lauca,206,7957833.75104000000,481116.15964400000,-18.46973911,-69.17885994
Ancuta,Caserio,01,Tarapacß,013,Parinacota,01301,Putre,0130106,Lauca,207,7959897.50519000000,478814.28002300000,-18.45106476,-69.20064063
Acusuma,Otros,01,Tarapacß,013,Parinacota,01301,Putre,0130106,Lauca,208,7961405.63321000000,476671.15071900000,-18.43741151,-69.22091973
Tambocollo,Otros,01,Tarapacß,013,Parinacota,01301,Putre,0130106,Lauca,209,7963178.34511000000,475718.64880700000,-18.42137874,-69.22991839
Lliza,Otros,01,Tarapacß,013,Parinacota,01301,Putre,0130106,Lauca,210,7957519.79768000000,476010.24493700000,-18.47252485,-69.22722454
Lauca Cruzani,Otros,01,Tarapacß,013,Parinacota,01301,Putre,0130106,Lauca,211,7953377.76513000000,474272.61177000000,-18.50994048,-69.24373576
Quiliviri,Otros,01,Tarapacß,013,Parinacota,01301,Putre,0130106,Lauca,212,7966266.03808000000,457870.75436000000,-18.39319233,-69.39885219
Misitune,Caserio,01,Tarapacß,013,Parinacota,01301,Putre,0130106,Lauca,213,7968276.87545000000,461707.22039700000,-18.37509088,-69.36249361
Choquelimpie,Otros,01,Tarapacß,013,Parinacota,01301,Putre,0130106,Lauca,214,7970181.87928000000,469777.02826600000,-18.35800325,-69.28607425
Fundici¾n,Caserio,01,Tarapacß,013,Parinacota,01301,Putre,0130106,Lauca,215,7972668.96760000000,473666.41107600000,-18.3355761,-69.24922751
Las Rejas,Otros,01,Tarapacß,013,Parinacota,01301,Putre,0130106,Lauca,216,7974759.18013000000,473454.74398400000,-18.31668162,-69.25120349
Chiriguayllas,Caserio,01,Tarapacß,013,Parinacota,01301,Putre,0130106,Lauca,217,7973542.09436000000,480519.13316800000,-18.32775826,-69.1843636
Nigramalla,Otros,01,Tarapacß,013,Parinacota,01301,Putre,0130106,Lauca,218,7970208.33766000000,481074.75928400000,-18.35789468,-69.17913631
Bodega,Otros,01,Tarapacß,011,Iquique,01104,Huara,0110406,Mi±imi±e,219,7867981.13566000000,407011.09669600000,-19.27975095,-69.88496767
Obra PÝa,Otros,01,Tarapacß,011,Iquique,01104,Huara,0110406,Mi±imi±e,220,7871016.64923000000,410374.19789800000,-19.25247297,-69.85282212
Alto Liga,Otros,01,Tarapacß,011,Iquique,01104,Huara,0110406,Mi±imi±e,221,7871422.23392000000,407823.69418800000,-19.24869323,-69.87706953
Liga,Otros,01,Tarapacß,011,Iquique,01104,Huara,0110406,Mi±imi±e,222,7872116.40771000000,406856.53070100000,-19.24237608,-69.88623772
Suca,Caserio,01,Tarapacß,011,Iquique,01104,Huara,0110406,Mi±imi±e,223,7869670.05439000000,416120.02705600000,-19.26488823,-69.79821141
Pampa De Quipinta,Caserio,01,Tarapacß,011,Iquique,01104,Huara,0110406,Mi±imi±e,224,7868560.72579000000,416384.50274800000,-19.27492369,-69.7957432
Pampa De Betel,Caserio,01,Tarapacß,011,Iquique,01104,Huara,0110406,Mi±imi±e,225,7868053.81404000000,418059.51546600000,-19.27957314,-69.7798254
San Antonio,Otros,01,Tarapacß,011,Iquique,01104,Huara,0110406,Mi±imi±e,226,7867502.82302000000,419007.22003000000,-19.28459048,-69.77083002
San Esteban,Otros,01,Tarapacß,011,Iquique,01104,Huara,0110406,Mi±imi±e,227,7868164.01225000000,419007.22003000000,-19.27861559,-69.77080207
Suca Bajo,Otros,01,Tarapacß,011,Iquique,01104,Huara,0110406,Mi±imi±e,228,7869016.21170000000,418177.06021800000,-19.27088113,-69.77866571
San Javier,Otros,01,Tarapacß,011,Iquique,01104,Huara,0110406,Mi±imi±e,229,7869824.33187000000,417559.95026900000,-19.26355339,-69.78450327
Mi±imi±e,Caserio,01,Tarapacß,011,Iquique,01104,Huara,0110406,Mi±imi±e,230,7878981.77427000000,428012.43669400000,-19.1811989,-69.68469973
Quipinta,Caserio,01,Tarapacß,011,Iquique,01104,Huara,0110406,Mi±imi±e,231,7883018.04195000000,433012.67755800000,-19.14489456,-69.63700279
Pampa Trigo,Otros,01,Tarapacß,011,Iquique,01104,Huara,0110406,Mi±imi±e,232,7882021.32824000000,430989.04668700000,-19.15383411,-69.6562808
Cutijmaya,Caserio,01,Tarapacß,011,Iquique,01104,Huara,0110406,Mi±imi±e,233,7891518.36684000000,433188.46626800000,-19.06808271,-69.63503799
Mi±ita,Caserio,01,Tarapacß,011,Iquique,01104,Huara,0110406,Mi±imi±e,234,7888927.05135000000,437086.99442600000,-19.09162457,-69.59806839
Pampa del Fraile,Otros,01,Tarapacß,011,Iquique,01104,Huara,0110406,Mi±imi±e,235,7887032.73733000000,436035.70725300000,-19.10871092,-69.60812435
Champaja,Caserio,01,Tarapacß,011,Iquique,01104,Huara,0110406,Mi±imi±e,236,7886292.88528000000,442658.32888100000,-19.11559428,-69.5451856
Cuanalla,Caserio,01,Tarapacß,011,Iquique,01104,Huara,0110406,Mi±imi±e,237,7880026.25556000000,443968.83759100000,-19.17226325,-69.53290785
Cabuza,Otros,01,Tarapacß,012,Arica,01201,Arica,0120106,Azapa,238,7954392.82208000000,425154.71535600000,-18.49959515,-69.70901277
Santuario Livilcar,Caserio,01,Tarapacß,012,Arica,01201,Arica,0120106,Azapa,239,7948372.30630000000,419199.64225100000,-18.55378482,-69.76566404
Ausipar Paradero,Otros,01,Tarapacß,012,Arica,01201,Arica,0120106,Azapa,240,7944543.22954000000,412704.70428500000,-18.58812914,-69.82737237
Ausipar,Otros,01,Tarapacß,012,Arica,01201,Arica,0120106,Azapa,241,7944596.14632000000,415138.87583900000,-18.58775078,-69.8043011
Humagata,Otros,01,Tarapacß,012,Arica,01201,Arica,0120106,Azapa,242,7946527.60853000000,417652.42255300000,-18.57039582,-69.78040029
AlbarracÝn,Otros,01,Tarapacß,012,Arica,01201,Arica,0120106,Azapa,243,7945423.69216000000,400642.02778000000,-18.57963604,-69.94164629
Pampa Algodonal,Otros,01,Tarapacß,012,Arica,01201,Arica,0120106,Azapa,244,7945747.46568000000,396837.68900700000,-18.57652669,-69.9776807
Surire,Otros,01,Tarapacß,012,Arica,01201,Arica,0120106,Azapa,245,7944929.51154000000,395674.66046800000,-18.58386086,-69.98874427
Pan de Az·car,Otros,01,Tarapacß,012,Arica,01201,Arica,0120106,Azapa,246,7944814.48674000000,394486.07086200000,-18.5848409,-70.00001394
Casa Grande,Otros,01,Tarapacß,012,Arica,01201,Arica,0120106,Azapa,247,7945683.56301000000,391729.73582700000,-18.57684699,-70.0260872
Asentamiento Dieciocho De Septiembre,Caserio,01,Tarapacß,012,Arica,01201,Arica,0120106,Azapa,248,7945065.83723000000,391908.66329400000,-18.58243838,-70.02442504
Pago De G¾mez,Otros,01,Tarapacß,012,Arica,01201,Arica,0120106,Azapa,249,7954332.93371000000,365828.64519500000,-18.49719702,-70.27093589
Alto RamÝrez,Otros,01,Tarapacß,012,Arica,01201,Arica,0120106,Azapa,250,7952639.59698000000,371616.41723300000,-18.51285838,-70.2162287
Cerro Blanco,Otros,01,Tarapacß,012,Arica,01201,Arica,0120106,Azapa,251,7953696.60952000000,370898.07204000000,-18.50326324,-70.22296488
Las Maitas,Otros,01,Tarapacß,012,Arica,01201,Arica,0120106,Azapa,252,7952205.67944000000,373481.73347800000,-18.51689213,-70.198588
Santa Irene,Otros,01,Tarapacß,012,Arica,01201,Arica,0120106,Azapa,253,7952076.03335000000,375472.72705900000,-18.51818224,-70.17973705
San Miguel de Azapa,Aldea,01,Tarapacß,012,Arica,01201,Arica,0120106,Azapa,254,7951511.14680000000,376120.95752700000,-18.5233249,-70.17363167
Quebrada De Acha,Otros,01,Tarapacß,012,Arica,01201,Arica,0120106,Azapa,255,7951131.46895000000,376546.93754900000,-18.52678078,-70.16961988
Quebrada De Acha,Caserio,01,Tarapacß,012,Arica,01201,Arica,0120106,Azapa,256,7951242.59417000000,377371.11628700000,-18.52582477,-70.16180585
La Ribera,Otros,01,Tarapacß,012,Arica,01201,Arica,0120106,Azapa,257,7950872.17676000000,376889.57365400000,-18.52914387,-70.16639006
Cerro Moreno,Otros,01,Tarapacß,012,Arica,01201,Arica,0120106,Azapa,258,7949334.94451000000,379408.41204500000,-18.54318056,-70.1426216
Chuval,Otros,01,Tarapacß,012,Arica,01201,Arica,0120106,Azapa,259,7954168.89172000000,364610.23649900000,-18.49860144,-70.28248616
Cantera Carlos Cordano,Otros,01,Tarapacß,011,Iquique,01106,Pozo Almonte,0110602,Mami±a,260,7761467.98329000000,458910.91367900000,-20.24400446,-69.39340884
Ventana,Otros,01,Tarapacß,011,Iquique,01106,Pozo Almonte,0110602,Mami±a,261,7768801.46802000000,484258.39389100000,-20.1781122,-69.15065589
Macaya,Caserio,01,Tarapacß,011,Iquique,01106,Pozo Almonte,0110602,Mami±a,262,7773778.84894000000,480606.84847400000,-20.13310079,-69.18554992
Chilcapa,Otros,01,Tarapacß,011,Iquique,01106,Pozo Almonte,0110602,Mami±a,263,7774897.04224000000,483797.27977100000,-20.1230257,-69.15501462
Planada,Otros,01,Tarapacß,011,Iquique,01106,Pozo Almonte,0110602,Mami±a,264,7769499.53141000000,493639.79953400000,-20.17185813,-69.06086826
Tacalla,Otros,01,Tarapacß,011,Iquique,01106,Pozo Almonte,0110602,Mami±a,265,7773335.99744000000,493216.46535100000,-20.13718836,-69.06490531
San FÚlix,Otros,01,Tarapacß,011,Iquique,01106,Pozo Almonte,0110602,Mami±a,266,7777992.67346000000,496603.13881700000,-20.09511694,-69.03249271
Crucero,Otros,01,Tarapacß,011,Iquique,01106,Pozo Almonte,0110602,Mami±a,267,7773491.44046000000,486522.49357700000,-20.13574846,-69.12895243
La Llinca,Otros,01,Tarapacß,011,Iquique,01106,Pozo Almonte,0110602,Mami±a,268,7781635.66255000000,487969.43658600000,-20.06216222,-69.11505437
Mami±a,Aldea,01,Tarapacß,011,Iquique,01106,Pozo Almonte,0110602,Mami±a,269,7780228.22638000000,477451.47097600000,-20.0747865,-69.21565998
Parca,Caserio,01,Tarapacß,011,Iquique,01106,Pozo Almonte,0110602,Mami±a,270,7786844.48735000000,478489.01710300000,-20.01500994,-69.20565881
Cerro Colorado,Otros,01,Tarapacß,011,Iquique,01106,Pozo Almonte,0110602,Mami±a,271,7783992.96678000000,473677.07614100000,-20.04071851,-69.25170478
Quipisca,Otros,01,Tarapacß,011,Iquique,01106,Pozo Almonte,0110602,Mami±a,272,7781141.44621000000,462118.23382900000,-20.06629437,-69.36229033
Capilla,Caserio,01,Tarapacß,011,Iquique,01106,Pozo Almonte,0110602,Mami±a,273,7787520.76874000000,487616.42892900000,-20.00897845,-69.11839051
Bajada Uno,Caserio,01,Tarapacß,011,Iquique,01106,Pozo Almonte,0110602,Mami±a,274,7790124.73878000000,487351.31014000000,-19.98544552,-69.12090716
Apo,Otros,01,Tarapacß,011,Iquique,01106,Pozo Almonte,0110602,Mami±a,275,7787468.84282000000,499638.77250600000,-20.00948721,-69.00345345
Cauquima,Otros,01,Tarapacß,011,Iquique,01106,Pozo Almonte,0110602,Mami±a,276,7793929.15844000000,498759.03115600000,-19.95110686,-69.0118597
Marcalla,Otros,01,Tarapacß,011,Iquique,01106,Pozo Almonte,0110602,Mami±a,277,7796098.74613000000,499976.11693300000,-19.93150124,-69.00022822
Quebrada Imagua,Otros,01,Tarapacß,011,Iquique,01106,Pozo Almonte,0110602,Mami±a,278,7777899.88837000000,477980.63870500000,-20.09583273,-69.21062702
Salar De Coposa,Otros,01,Tarapacß,011,Iquique,01105,Pica,0110502,Salar de Coposa,279,7718387.72707000000,530234.61288000000,-20.63348512,-68.70978693
Collaguasi,Pueblo,01,Tarapacß,011,Iquique,01105,Pica,0110502,Salar de Coposa,280,7692140.02389000000,538261.61608000000,-20.87050546,-68.63216607
Piedras Canteadas,Caserio,01,Tarapacß,011,Iquique,01105,Pica,0110502,Salar de Coposa,281,7670688.67660000000,529965.51491800000,-21.06448343,-68.71154953
Copaquire,Otros,01,Tarapacß,011,Iquique,01105,Pica,0110502,Salar de Coposa,282,7685496.91341000000,505246.31878800000,-20.93091887,-68.94954326
Mulluri,Caserio,01,Tarapacß,012,Arica,01202,Camarones,0120202,Caritaya,283,7895688.51820000000,477086.55380700000,-19.03135929,-69.21774558
Tanka,Otros,01,Tarapacß,012,Arica,01202,Camarones,0120202,Caritaya,284,7898982.58732000000,479031.24521200000,-19.00160962,-69.19922987
Ancacolla,Otros,01,Tarapacß,012,Arica,01202,Camarones,0120202,Caritaya,285,7904300.72300000000,478846.03650700000,-18.95354425,-69.20093196
Amachuma,Otros,01,Tarapacß,012,Arica,01202,Camarones,0120202,Caritaya,286,7901282.00669000000,470730.06660600000,-18.98072666,-69.27806655
Chaya,Otros,01,Tarapacß,012,Arica,01202,Camarones,0120202,Caritaya,287,7905905.80071000000,469006.33737800000,-18.93891332,-69.29436862
Quilcune,Otros,01,Tarapacß,012,Arica,01202,Camarones,0120202,Caritaya,288,7912640.03710000000,471727.08913400000,-18.87809068,-69.26843084
Macusa,Otros,01,Tarapacß,012,Arica,01202,Camarones,0120202,Caritaya,289,7916293.60096000000,470213.88767000000,-18.84504955,-69.28274213
Chulumane,Otros,01,Tarapacß,012,Arica,01202,Camarones,0120202,Caritaya,290,7909304.50618000000,474781.13386100000,-18.90827583,-69.23947796
Parcohaylla,Caserio,01,Tarapacß,012,Arica,01202,Camarones,0120202,Caritaya,291,7912629.22398000000,478037.59557900000,-18.87826521,-69.20851761
Taruguira,Otros,01,Tarapacß,012,Arica,01202,Camarones,0120202,Caritaya,292,7908569.78335000000,475253.46594400000,-18.91492176,-69.235002
Colpitas,Caserio,01,Tarapacß,013,Parinacota,01302,General Lagos,0130202,Nasahuento,293,8014501.00916000000,451961.44310800000,-17.95710995,-69.45366863
Nasahuento,Otros,01,Tarapacß,013,Parinacota,01302,General Lagos,0130202,Nasahuento,294,8019497.75438000000,465882.72332400000,-17.91220925,-69.32211838
Chacapalla,Caserio,01,Tarapacß,013,Parinacota,01302,General Lagos,0130202,Nasahuento,295,8019920.36467000000,466404.77133300000,-17.90839755,-69.31718272
Choyota,Otros,01,Tarapacß,013,Parinacota,01302,General Lagos,0130202,Nasahuento,296,8021013.62741000000,464819.86191400000,-17.89849105,-69.33212776
Cayco,Otros,01,Tarapacß,013,Parinacota,01302,General Lagos,0130202,Nasahuento,297,8020907.79387000000,463100.06679400000,-17.89941926,-69.34836561
Palcata,Otros,01,Tarapacß,013,Parinacota,01302,General Lagos,0130202,Nasahuento,298,8022283.62996000000,467280.49185400000,-17.88705023,-69.3088779
Pampa Challuma,Otros,01,Tarapacß,013,Parinacota,01302,General Lagos,0130202,Nasahuento,299,8026411.13825000000,467968.40990200000,-17.84975337,-69.30232082
Challuma,Otros,01,Tarapacß,013,Parinacota,01302,General Lagos,0130202,Nasahuento,300,8029771.35333000000,466883.61605700000,-17.81936541,-69.31250624
Guanuni,Otros,01,Tarapacß,013,Parinacota,01302,General Lagos,0130202,Nasahuento,301,8026569.88857000000,464555.27804900000,-17.84826594,-69.3345316
Chujlluta,Caserio,01,Tarapacß,013,Parinacota,01302,General Lagos,0130202,Nasahuento,302,8029030.51851000000,463549.85936400000,-17.82600873,-69.34397804
Guacollo,Caserio,01,Tarapacß,013,Parinacota,01302,General Lagos,0130202,Nasahuento,303,8036253.65801000000,463391.10904500000,-17.76071854,-69.34535058
Mallotani,Otros,01,Tarapacß,013,Parinacota,01302,General Lagos,0130202,Nasahuento,304,8033845.94485000000,463444.02581800000,-17.78248198,-69.34489313
Uchusgualla,Otros,01,Tarapacß,013,Parinacota,01302,General Lagos,0130202,Nasahuento,305,8032972.81809000000,464819.86191400000,-17.79039633,-69.33192733
Pucarß,Otros,01,Tarapacß,013,Parinacota,01302,General Lagos,0130202,Nasahuento,306,8030909.06395000000,464766.94514100000,-17.80904908,-69.33246113
Yscacollo,Otros,01,Tarapacß,013,Parinacota,01302,General Lagos,0130202,Nasahuento,307,8029903.64526000000,462729.64938300000,-17.81810307,-69.35170273
Humaquilca,Caserio,01,Tarapacß,013,Parinacota,01302,General Lagos,0130202,Nasahuento,308,8039560.95632000000,462729.64938300000,-17.73081375,-69.35153204
Challepi±a,Otros,01,Tarapacß,013,Parinacota,01302,General Lagos,0130202,Nasahuento,309,8030538.64654000000,454580.46635400000,-17.8122101,-69.42858758
Cosapilla,Otros,01,Tarapacß,012,Parinacota,01302,General Lagos,0130201,Visviri,310,8035816.75767000000,455020.06245400000,-17.76451248,-69.42432686
Guaytojo,Otros,01,Tarapacß,013,Parinacota,01302,General Lagos,0130202,Nasahuento,311,8030459.27138000000,449712.12324600000,-17.81282145,-69.47452701
Palcota,Otros,01,Tarapacß,013,Parinacota,01302,General Lagos,0130202,Nasahuento,312,8029083.43528000000,443229.81856400000,-17.82509881,-69.53573071
Pauta,Otros,01,Tarapacß,013,Parinacota,01302,General Lagos,0130202,Nasahuento,313,8024426.75927000000,438573.14254700000,-17.86706191,-69.57980968
Cultane,Caserio,01,Tarapacß,011,Iquique,01104,Huara,0110402,Tarapacß,314,7808099.29036000000,493060.26905900000,-19.82304227,-69.06626835
